V , 1.608 , 1.896 , 0.719 , 2.205 , RS , 42187.261 , 7694.172 , 28001.478 , 5959.491 , PPM , 1.059 , 2.019 , 3.798 , 14.056 , 52.344 , 15.408 , 08-25-2021 13:29:41
V , 1.621 , 1.900 , 0.722 , 2.221 , RS , 41674.975 , 7669.287 , 27847.938 , 5883.188 , PPM , 1.059 , 2.033 , 3.850 , 13.883 , 51.878 , 15.178 , 08-25-2021 13:29:51
V , 1.613 , 1.902 , 0.721 , 2.215 , RS , 41999.240 , 7654.129 , 27914.890 , 5907.487 , PPM , 1.059 , 2.042 , 3.882 , 13.947 , 51.948 , 15.264 , 08-25-2021 13:30:01
V , 1.610 , 1.899 , 0.718 , 2.212 , RS , 42113.357 , 7676.192 , 28020.777 , 5923.744 , PPM , 1.059 , 2.036 , 3.860 , 13.839 , 51.864 , 15.122 , 08-25-2021 13:30:10
V , 1.609 , 1.899 , 0.717 , 2.203 , RS , 42162.504 , 7677.572 , 28059.488 , 5966.665 , PPM , 1.058 , 2.022 , 3.811 , 13.861 , 51.850 , 15.150 , 08-25-2021 13:30:23
V , 1.609 , 1.895 , 0.716 , 2.201 , RS , 42162.525 , 7698.329 , 28137.083 , 5977.965 , PPM , 1.057 , 2.004 , 3.746 , 13.721 , 51.457 , 14.966 , 08-25-2021 13:30:34
V , 1.612 , 1.892 , 0.719 , 2.210 , RS , 42039.906 , 7719.158 , 27972.615 , 5934.952 , PPM , 1.058 , 2.001 , 3.735 , 13.829 , 51.766 , 15.107 , 08-25-2021 13:30:44
V , 1.615 , 1.894 , 0.721 , 2.212 , RS , 41909.963 , 7710.818 , 27914.890 , 5924.764 , PPM , 1.059 , 2.009 , 3.764 , 13.753 , 51.262 , 15.008 , 08-25-2021 13:30:54
V , 1.601 , 1.878 , 0.702 , 2.179 , RS , 42442.217 , 7813.053 , 28781.579 , 6086.010 , PPM , 1.054 , 1.950 , 3.557 , 13.120 , 49.711 , 14.178 , 08-25-2021 13:31:04
V , 1.597 , 1.868 , 0.710 , 2.184 , RS , 42607.825 , 7878.342 , 28411.826 , 6057.728 , PPM , 1.056 , 1.964 , 3.606 , 13.572 , 50.502 , 14.770 , 08-25-2021 13:31:15
